"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","Hubspot defined","Created user","Usages"
"Last CES survey rating","hs_feedback_last_ces_rating","enumeration","Last CES survey rating that this contact gave for this ticket","ticketinformation","false","[{""label"":""1"",""value"":""1"",""displayOrder"":1},{""label"":""2"",""value"":""2"",""displayOrder"":2},{""label"":""3"",""value"":""3"",""displayOrder"":3},{""label"":""4"",""value"":""4"",""displayOrder"":4},{""label"":""5"",""value"":""5"",""displayOrder"":5},{""label"":""6"",""value"":""6"",""displayOrder"":6},{""label"":""7"",""value"":""7"",""displayOrder"":7}]","true","true","false","false","false","true","HubSpot",""
"Last CES survey date","hs_feedback_last_survey_date","datetime","The time that this contact last submitted a CES survey response. This is automatically set by HubSpot.","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"File upload","hs_file_upload","string","Files attached to a support form by a contact.","ticketinformation","true","","false","true","false","false","false","true","HubSpot","Form (1)"
"Last activity date","hs_lastactivitydate","datetime","The last time a note, call, email, meeting, or task was logged for a ticket. This is updated automatically by HubSpot.","ticketinformation","false","","true","true","false","false","false","true","HubSpot","Report (3); Sales view (17); Pipeline object tag (1); Properties v3 card (1)"
"Last contacted date","hs_lastcontacted","datetime","The last time a call, chat conversation, LinkedIn message, postal mail, meeting, sales email, SMS, or WhatsApp message was logged for a ticket. This is set automatically by HubSpot based on user actions in the ticket record.","ticketinformation","false","","true","true","false","false","false","true","HubSpot","Pipeline board view (1)"
"Next activity date","hs_nextactivitydate","datetime","The date of the next upcoming activity for a ticket. This property is set automatically by HubSpot based on user action. This includes logging a future call, email, or meeting using the Log feature, as well as creating a future task or scheduling a future meeting. This is updated automatically by HubSpot.","ticketinformation","false","","true","true","false","false","false","true","HubSpot","Report (3)"
"Number of Associated Companies","hs_num_associated_companies","number","Number of companies associated with this ticket","ticketinformation","false","","true","true","true","false","false","true","HubSpot",""
"Record ID","hs_object_id","number","The unique ID for this record. This value is automatically set by HubSpot and may not be modified.","ticketinformation","false","","true","true","false","false","false","true","HubSpot","Report (3)"
"Record Source Detail 1","hs_object_source_detail_1","string","First level of detail on how this record was created","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Record Source Detail 2","hs_object_source_detail_2","string","Second level of detail on how this record was created","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Record Source Detail 3","hs_object_source_detail_3","string","Third level of detail on how this record was created","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Record Source","hs_object_source_label","enumeration","How this record was created","ticketinformation","false","","true","true","false","true","false","true","HubSpot",""
"Pipeline","hs_pipeline","enumeration","The pipeline that contains this ticket","ticketinformation","true","","false","true","false","true","false","true","HubSpot","Calculated property (1); Inbounddb lists (2); Feedback survey (1); Automation platform flow (54); Object requirement (1); Object score property (1); Report (112); Association card (1); Sales view (9); Controlling conditional field (2); Pipeline object tag (2); Properties v3 card (7); Association v3 card (1)"
"Ticket status","hs_pipeline_stage","enumeration","The pipeline stage that contains this ticket","ticketinformation","true","","false","true","false","true","false","true","HubSpot","Inbounddb lists (3); Feedback survey (3); Automation platform flow (66); Object requirement (1); Report (70); Sales view (33)"
"Resolution","hs_resolution","enumeration","The action taken to resolve the ticket","ticketinformation","true","[{""label"":""Issue fixed"",""value"":""ISSUE_FIXED"",""displayOrder"":0},{""label"":""Feature request tracked"",""value"":""FEATURE_REQUEST_TRACKED"",""displayOrder"":1},{""label"":""Refund applied"",""value"":""REFUND_APPLIED"",""displayOrder"":2},{""label"":""Sent knowledge document link"",""value"":""SENT_KNOWLEDGE_DOCUMENT_LINK"",""displayOrder"":3}]","false","true","false","false","false","true","HubSpot",""
"Ticket ID","hs_ticket_id","number","The unique ID for this ticket. This unique ID is automatically populated by HubSpot and cannot be changed.","ticketinformation","false","","true","true","true","false","false","true","HubSpot","Email (2); Report (8)"
"Priority","hs_ticket_priority","enumeration","The level of attention needed on the ticket","ticketinformation","true","[{""label"":""Low"",""value"":""LOW"",""displayOrder"":0,""description"":""A low priority ticket""},{""label"":""Medium"",""value"":""MEDIUM"",""displayOrder"":1,""description"":""A medium priority ticket""},{""label"":""High"",""value"":""HIGH"",""displayOrder"":2,""description"":""A high priority ticket""}]","false","true","false","false","false","true","HubSpot","Form (1); Automation platform flow (10); Object requirement (1); Report (6); Ticket rule (6); Sales view (20); Properties v3 card (3)"
"Time to Close SLA Due Date","hs_time_to_close_sla_at","datetime","When the ticket falls out of Time to Close SLA.","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Time to Close SLA Ticket Status","hs_time_to_close_sla_status","enumeration","Current Time to Close SLA status of ticket","ticketinformation","false","[{""label"":""Overdue"",""value"":""1"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Due Soon"",""value"":""2"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Active SLA"",""value"":""0"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""SLA completed late"",""value"":""4"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""SLA completed on time"",""value"":""3"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","true","true","false","false","false","true","HubSpot","Report (2)"
"Time to First Response SLA Due Date","hs_time_to_first_response_sla_at","datetime","When the ticket falls out of the Time to First Response SLA","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Time to First Response SLA Status","hs_time_to_first_response_sla_status","enumeration","Current Time to First Response SLA status.","ticketinformation","false","[{""label"":""Overdue"",""value"":""1"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Due Soon"",""value"":""2"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Active SLA"",""value"":""0"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""SLA completed late"",""value"":""4"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""SLA completed on time"",""value"":""3"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","true","true","false","false","false","true","HubSpot","Report (2)"
"Time to Next Response SLA Due Date","hs_time_to_next_response_sla_at","datetime","When the ticket falls out of Time to Next Response SLA","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Time to Next Response SLA Status","hs_time_to_next_response_sla_status","enumeration","Current Time to Next Response SLA status","ticketinformation","false","[{""label"":""Overdue"",""value"":""1"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Due Soon"",""value"":""2"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Active SLA"",""value"":""0"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""SLA completed late"",""value"":""4"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""SLA completed on time"",""value"":""3"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","true","true","false","false","false","true","HubSpot",""
"Updated by user ID","hs_updated_by_user_id","number","The user that last updated this object. This value is automatically set by HubSpot and may not be modified.","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Owner assigned date","hubspot_owner_assigneddate","datetime","The date an owner was assigned to the ticket","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Ticket owner","hubspot_owner_id","enumeration","The user from your team that the ticket is assigned to. You can assign additional users to a ticket record by creating a custom HubSpot user property.","ticketinformation","true","","false","true","false","true","false","true","HubSpot","Automation platform flow (20); Object requirement (1); Report (17); Association card (1); Pipeline board view (1); Custom view (3); Ticket rule (1); Sales view (18); Properties v3 card (1); Association v3 card (1)"
"HubSpot team","hubspot_team_id","enumeration","The Primary team of the ticket owner for the ticket. This property is set automatically by HubSpot.","ticketinformation","false","","true","true","false","true","false","true","HubSpot","Custom view (1)"
"Last customer reply date","last_reply_date","datetime","The date of the last customer response","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Link to Front Conversation","link_to_front_conversation","string","To make access to the conversation easier, this property should be populated with a direct link to the Front conversation","ticketinformation","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Dependent conditional field (1); Properties v3 card (1)"
"Number of Sales Activities","num_notes","number","Number of sales activities for this ticket","ticketinformation","false","","true","true","false","false","false","true","HubSpot",""
"Source","source_type","enumeration","Channel where ticket was originally submitted","ticketinformation","true","[{""label"":""Chat"",""value"":""CHAT"",""displayOrder"":0,""description"":""Tickets created via live chat, Messenger, and bots"",""readOnly"":true},{""label"":""Email"",""value"":""EMAIL"",""displayOrder"":1,""description"":""Emails received on your support mailbox"",""readOnly"":true},{""label"":""Form"",""value"":""FORM"",""displayOrder"":2,""description"":""Tickets created through a form submission"",""readOnly"":true},{""label"":""Phone"",""value"":""PHONE"",""displayOrder"":3,""hidden"":false,""description"":""Tickets created via phone""},{""label"":""QBR"",""value"":""QBR"",""displayOrder"":4,""hidden"":false,""readOnly"":false}]","false","true","false","false","false","true","HubSpot","Automation platform flow (15); Object requirement (1); Sales view (6)"
"Ticket name","subject","string","Short summary of ticket","ticketinformation","true","","false","true","false","false","false","true","HubSpot","Form (5); Automation platform flow (29); Object requirement (1); Email (11); Report (4); Sales view (40)"
"Team","team","enumeration","","ticketinformation","true","[{""label"":""Access Management"",""value"":""Access Management"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Account Management"",""value"":""Account Management"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Billing"",""value"":""Billing"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Customer Success"",""value"":""Customer Success"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Finance"",""value"":""Finance"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""FinOps"",""value"":""FinOps"",""displayOrder"":6,""hidden"":false,""readOnly"":false},{""label"":""Implementation"",""value"":""Implementation"",""displayOrder"":7,""hidden"":false,""readOnly"":false},{""label"":""Internal  Finance  Ops"",""value"":""Internal  Finance  Ops"",""displayOrder"":8,""hidden"":false,""readOnly"":false},{""label"":""Marketing"",""value"":""Marketing"",""displayOrder"":9,""hidden"":false,""readOnly"":false},{""label"":""Partnerships"",""value"":""Partnerships"",""displayOrder"":10,""hidden"":false,""readOnly"":false},{""label"":""Product"",""value"":""Product"",""displayOrder"":11,""hidden"":false,""readOnly"":false},{""label"":""Revenue Operations"",""value"":""Revenue Operations"",""displayOrder"":12,""hidden"":false,""readOnly"":false},{""label"":""Sales"",""value"":""Sales"",""displayOrder"":13,""hidden"":false,""readOnly"":false},{""label"":""Tax"",""value"":""Tax"",""displayOrder"":14,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Form (1); Automation platform flow (6); Sales view (3); Properties v3 card (1)"
"Time to close","time_to_close","number","The time between when the ticket was created and closed","ticketinformation","false","","true","true","false","false","false","true","HubSpot","Report (22); Sales view (1); Properties v3 card (1)"
"Time to first agent email reply","time_to_first_agent_reply","number","The time from the ticket create date to the first agent email reply","ticketinformation","false","","true","true","false","false","false","true","HubSpot","Report (1)"
